12th August 2026 18:53:34 IST | destination_available | {"ts_utc": "2026-08-12T13:23:34.528028+00:00", "ts_ist": "12th August 2026 18:53:34 IST", "stream": "4h", "type": "destination_available", "symbol": "EURUSD", "zone_id": "4h-596-1", "direction": "demand", "lower": 1.02918, "upper": 1.03005, "proximal": 1.03005, "distal": 1.02918, "origin_time": 1739232000, "confirmed_at": 1739289600, "state": "unmitigated"}
14th August 2026 14:05:23 IST | destinations_screened | {"ts_utc": "2026-08-14T08:35:23.946559+00:00", "ts_ist": "14th August 2026 14:05:23 IST", "stream": "4h", "type": "destinations_screened", "symbol": "CADJPY", "kept": 1, "dropped_stale": 3, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-14T08:35:00+00:00"}
14th August 2026 14:05:23 IST | destination_available | {"ts_utc": "2026-08-14T08:35:23.948133+00:00", "ts_ist": "14th August 2026 14:05:23 IST", "stream": "4h", "type": "destination_available", "symbol": "CADJPY", "zone_id": "4h-1786593600-1-03843f", "direction": "demand", "lower": 114.157, "upper": 114.306, "proximal": 114.306, "distal": 114.157, "origin_time": "2026-08-13T04:00:00+00:00", "confirmed_at": "2026-08-13T20:00:00+00:00", "state": "unmitigated"}
14th August 2026 14:05:24 IST | destination_available | {"ts_utc": "2026-08-14T08:35:24.224633+00:00", "ts_ist": "14th August 2026 14:05:24 IST", "stream": "4h", "type": "destination_available", "symbol": "XAUUSD", "zone_id": "4h-1786608000--1-331f20", "direction": "supply", "lower": 4370.014, "upper": 4396.683, "proximal": 4370.014, "distal": 4396.683, "origin_time": "2026-08-13T08:00:00+00:00", "confirmed_at": "2026-08-13T20:00:00+00:00", "state": "unmitigated"}
14th August 2026 15:40:20 IST | destination_selected_as_target | {"ts_utc": "2026-08-14T10:10:20.337046+00:00", "ts_ist": "14th August 2026 15:40:20 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "NZDCAD", "zone_id": "4h-1786334400--1-86e7c3", "direction": "supply", "target_price": 0.82148, "for_entry_zone": "15m-1786699800-1-210440"}
14th August 2026 16:55:14 IST | destination_selected_as_target | {"ts_utc": "2026-08-14T11:25:14.147281+00:00", "ts_ist": "14th August 2026 16:55:14 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDNZD", "zone_id": "4h-1786464000-1-6357f8", "direction": "demand", "target_price": 1.20066, "for_entry_zone": "15m-1786700700--1-d5ebcf"}
14th August 2026 17:25:10 IST | destination_selected_as_target | {"ts_utc": "2026-08-14T11:55:10.781988+00:00", "ts_ist": "14th August 2026 17:25:10 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURCHF", "zone_id": "4h-1786334400-1-1faddb", "direction": "demand", "target_price": 0.93456, "for_entry_zone": "15m-1786706100--1-42e942"}
14th August 2026 17:30:16 IST | destinations_screened | {"ts_utc": "2026-08-14T12:00:16.178415+00:00", "ts_ist": "14th August 2026 17:30:16 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPUSD", "kept": 1, "dropped_stale": 6, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-14T12:00:00+00:00"}
14th August 2026 17:30:16 IST | destination_available | {"ts_utc": "2026-08-14T12:00:16.181913+00:00", "ts_ist": "14th August 2026 17:30:16 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPUSD", "zone_id": "4h-1786636800-1-9bd316", "direction": "demand", "lower": 1.34792, "upper": 1.34952, "proximal": 1.34952, "distal": 1.34792, "origin_time": "2026-08-13T16:00:00+00:00", "confirmed_at": "2026-08-14T12:00:00+00:00", "state": "unmitigated"}
14th August 2026 17:30:16 IST | destinations_screened | {"ts_utc": "2026-08-14T12:00:16.494898+00:00", "ts_ist": "14th August 2026 17:30:16 IST", "stream": "4h", "type": "destinations_screened", "symbol": "NZDUSD", "kept": 1, "dropped_stale": 5, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-14T12:00:00+00:00"}
14th August 2026 17:30:16 IST | destinations_screened | {"ts_utc": "2026-08-14T12:00:16.743325+00:00", "ts_ist": "14th August 2026 17:30:16 IST", "stream": "4h", "type": "destinations_screened", "symbol": "EURJPY", "kept": 1, "dropped_stale": 2, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-14T12:00:00+00:00"}
14th August 2026 17:30:16 IST | destination_available | {"ts_utc": "2026-08-14T12:00:16.746325+00:00", "ts_ist": "14th August 2026 17:30:16 IST", "stream": "4h", "type": "destination_available", "symbol": "EURJPY", "zone_id": "4h-1786665600-1-de3273", "direction": "demand", "lower": 183.826, "upper": 183.88, "proximal": 183.88, "distal": 183.826, "origin_time": "2026-08-14T00:00:00+00:00", "confirmed_at": "2026-08-14T12:00:00+00:00", "state": "unmitigated"}
14th August 2026 17:30:17 IST | destinations_screened | {"ts_utc": "2026-08-14T12:00:17.474226+00:00", "ts_ist": "14th August 2026 17:30:17 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPCAD", "kept": 1, "dropped_stale": 4, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-14T12:00:00+00:00"}
14th August 2026 17:30:17 IST | destinations_screened | {"ts_utc": "2026-08-14T12:00:17.873990+00:00", "ts_ist": "14th August 2026 17:30:17 IST", "stream": "4h", "type": "destinations_screened", "symbol": "NZDJPY", "kept": 0, "dropped_stale": 3, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-14T12:00:00+00:00"}
14th August 2026 17:50:10 IST | destination_selected_as_target | {"ts_utc": "2026-08-14T12:20:10.798715+00:00", "ts_ist": "14th August 2026 17:50:10 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURCAD", "zone_id": "4h-1786608000--1-dce734", "direction": "supply", "target_price": 1.6079, "for_entry_zone": "15m-1786705200-1-c2b089"}
14th August 2026 17:50:15 IST | destination_selected_as_target | {"ts_utc": "2026-08-14T12:20:15.639920+00:00", "ts_ist": "14th August 2026 17:50:15 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "AUDCAD", "zone_id": "4h-1786651200--1-e91093", "direction": "supply", "target_price": 0.98319, "for_entry_zone": "15m-1786705200-1-483617"}
14th August 2026 18:05:23 IST | destination_selected_as_target | {"ts_utc": "2026-08-14T12:35:23.886074+00:00", "ts_ist": "14th August 2026 18:05:23 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "NZDCHF", "zone_id": "4h-1786651200-1-d6bc5d", "direction": "demand", "target_price": 0.47649, "for_entry_zone": "15m-1786706100--1-dfecc3"}
14th August 2026 18:10:13 IST | destination_selected_as_target | {"ts_utc": "2026-08-14T12:40:13.511185+00:00", "ts_ist": "14th August 2026 18:10:13 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "CHFJPY", "zone_id": "4h-1786464000--1-2d19aa", "direction": "supply", "target_price": 196.368, "for_entry_zone": "15m-1786702500-1-c5a934"}
14th August 2026 21:30:19 IST | destinations_screened | {"ts_utc": "2026-08-14T16:00:19.623760+00:00", "ts_ist": "14th August 2026 21:30:19 IST", "stream": "4h", "type": "destinations_screened", "symbol": "EURNZD", "kept": 0, "dropped_stale": 5, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-14T16:00:00+00:00"}
14th August 2026 21:30:19 IST | destinations_screened | {"ts_utc": "2026-08-14T16:00:19.656497+00:00", "ts_ist": "14th August 2026 21:30:19 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPJPY", "kept": 1, "dropped_stale": 1, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-14T16:00:00+00:00"}
14th August 2026 21:30:19 IST | destination_available | {"ts_utc": "2026-08-14T16:00:19.659560+00:00", "ts_ist": "14th August 2026 21:30:19 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPJPY", "zone_id": "4h-1786651200-1-e43a71", "direction": "demand", "lower": 214.958, "upper": 215.126, "proximal": 215.126, "distal": 214.958, "origin_time": "2026-08-13T20:00:00+00:00", "confirmed_at": "2026-08-14T16:00:00+00:00", "state": "unmitigated"}
14th August 2026 21:30:19 IST | destination_available | {"ts_utc": "2026-08-14T16:00:19.719667+00:00", "ts_ist": "14th August 2026 21:30:19 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPCHF", "zone_id": "4h-1786694400-1-42d67c", "direction": "demand", "lower": 1.09875, "upper": 1.09918, "proximal": 1.09918, "distal": 1.09875, "origin_time": "2026-08-14T08:00:00+00:00", "confirmed_at": "2026-08-14T16:00:00+00:00", "state": "unmitigated"}
14th August 2026 21:30:19 IST | destination_available | {"ts_utc": "2026-08-14T16:00:19.973405+00:00", "ts_ist": "14th August 2026 21:30:19 IST", "stream": "4h", "type": "destination_available", "symbol": "AUDJPY", "zone_id": "4h-1786665600-1-d89161", "direction": "demand", "lower": 112.449, "upper": 112.61, "proximal": 112.61, "distal": 112.449, "origin_time": "2026-08-14T00:00:00+00:00", "confirmed_at": "2026-08-14T16:00:00+00:00", "state": "unmitigated"}
14th August 2026 21:30:20 IST | destination_available | {"ts_utc": "2026-08-14T16:00:20.195548+00:00", "ts_ist": "14th August 2026 21:30:20 IST", "stream": "4h", "type": "destination_available", "symbol": "NZDJPY", "zone_id": "4h-1786651200-1-0ea28e", "direction": "demand", "lower": 93.256, "upper": 93.321, "proximal": 93.321, "distal": 93.256, "origin_time": "2026-08-13T20:00:00+00:00", "confirmed_at": "2026-08-14T16:00:00+00:00", "state": "unmitigated"}
14th August 2026 21:30:20 IST | destinations_screened | {"ts_utc": "2026-08-14T16:00:20.309154+00:00", "ts_ist": "14th August 2026 21:30:20 IST", "stream": "4h", "type": "destinations_screened", "symbol": "CADJPY", "kept": 2, "dropped_stale": 3, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-14T16:00:00+00:00"}
14th August 2026 21:30:20 IST | destination_available | {"ts_utc": "2026-08-14T16:00:20.313661+00:00", "ts_ist": "14th August 2026 21:30:20 IST", "stream": "4h", "type": "destination_available", "symbol": "CADJPY", "zone_id": "4h-1786694400-1-6d3866", "direction": "demand", "lower": 114.498, "upper": 114.622, "proximal": 114.622, "distal": 114.498, "origin_time": "2026-08-14T08:00:00+00:00", "confirmed_at": "2026-08-14T16:00:00+00:00", "state": "unmitigated"}
14th August 2026 21:30:20 IST | destinations_screened | {"ts_utc": "2026-08-14T16:00:20.486231+00:00", "ts_ist": "14th August 2026 21:30:20 IST", "stream": "4h", "type": "destinations_screened", "symbol": "XAUUSD", "kept": 1, "dropped_stale": 7, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-14T16:00:00+00:00"}
14th August 2026 22:15:16 IST | destination_selected_as_target | {"ts_utc": "2026-08-14T16:45:16.448049+00:00", "ts_ist": "14th August 2026 22:15:16 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURGBP", "zone_id": "4h-1786334400--1-51e186", "direction": "supply", "target_price": 0.85637, "destination_reward_risk": 9.18, "for_entry_zone": "15m-1786716900-1-4e11d3"}
14th August 2026 22:20:09 IST | destination_selected_as_target | {"ts_utc": "2026-08-14T16:50:09.121454+00:00", "ts_ist": "14th August 2026 22:20:09 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "GBPNZD", "zone_id": "4h-1786334400-1-73dce1", "direction": "demand", "target_price": 2.29156, "destination_reward_risk": 4.69, "for_entry_zone": "15m-1786716900--1-569500"}
14th August 2026 22:55:22 IST | destination_selected_as_target | {"ts_utc": "2026-08-14T17:25:22.323820+00:00", "ts_ist": "14th August 2026 22:55:22 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "CHFJPY", "zone_id": "4h-1786464000--1-2d19aa", "direction": "supply", "target_price": 196.368, "destination_reward_risk": 3.61, "for_entry_zone": "15m-1786717800-1-7e5897"}
15th August 2026 2:00:22 IST | destination_selected_as_target | {"ts_utc": "2026-08-14T20:30:22.175431+00:00", "ts_ist": "15th August 2026 2:00:22 IST", "stream": "4h", "type": "destination_selected_as_target", "symbol": "EURCAD", "zone_id": "4h-1786608000--1-dce734", "direction": "supply", "target_price": 1.6079, "destination_reward_risk": 6.12, "for_entry_zone": "15m-1786734900-1-fa8c19"}
17th August 2026 14:15:20 IST | destinations_screened | {"ts_utc": "2026-08-17T08:45:20.390480+00:00", "ts_ist": "17th August 2026 14:15:20 IST", "stream": "4h", "type": "destinations_screened", "symbol": "EURUSD", "kept": 1, "dropped_stale": 6, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-17T08:45:00+00:00"}
17th August 2026 14:15:20 IST | destinations_screened | {"ts_utc": "2026-08-17T08:45:20.532354+00:00", "ts_ist": "17th August 2026 14:15:20 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPUSD", "kept": 1, "dropped_stale": 6, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-17T08:45:00+00:00"}
17th August 2026 14:15:20 IST | destination_available | {"ts_utc": "2026-08-17T08:45:20.709921+00:00", "ts_ist": "17th August 2026 14:15:20 IST", "stream": "4h", "type": "destination_available", "symbol": "USDCHF", "zone_id": "4h-1786910400--1-03217d", "direction": "supply", "lower": 0.81142, "upper": 0.81344, "proximal": 0.81142, "distal": 0.81344, "origin_time": "2026-08-16T20:00:00+00:00", "confirmed_at": "2026-08-17T08:00:00+00:00", "state": "unmitigated"}
17th August 2026 14:15:20 IST | destinations_screened | {"ts_utc": "2026-08-17T08:45:20.801213+00:00", "ts_ist": "17th August 2026 14:15:20 IST", "stream": "4h", "type": "destinations_screened", "symbol": "AUDUSD", "kept": 1, "dropped_stale": 7, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-17T08:45:00+00:00"}
17th August 2026 14:15:20 IST | destinations_screened | {"ts_utc": "2026-08-17T08:45:20.915094+00:00", "ts_ist": "17th August 2026 14:15:20 IST", "stream": "4h", "type": "destinations_screened", "symbol": "NZDUSD", "kept": 1, "dropped_stale": 4, "dropped_bos_lag": 2, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-17T08:45:00+00:00"}
17th August 2026 14:15:21 IST | destinations_screened | {"ts_utc": "2026-08-17T08:45:21.032360+00:00", "ts_ist": "17th August 2026 14:15:21 IST", "stream": "4h", "type": "destinations_screened", "symbol": "USDCAD", "kept": 1, "dropped_stale": 11, "dropped_bos_lag": 2, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-17T08:45:00+00:00"}
17th August 2026 14:15:21 IST | destinations_screened | {"ts_utc": "2026-08-17T08:45:21.155370+00:00", "ts_ist": "17th August 2026 14:15:21 IST", "stream": "4h", "type": "destinations_screened", "symbol": "EURGBP", "kept": 0, "dropped_stale": 5, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-17T08:45:00+00:00"}
17th August 2026 14:15:21 IST | destinations_screened | {"ts_utc": "2026-08-17T08:45:21.261661+00:00", "ts_ist": "17th August 2026 14:15:21 IST", "stream": "4h", "type": "destinations_screened", "symbol": "EURJPY", "kept": 0, "dropped_stale": 2, "dropped_bos_lag": 2, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-17T08:45:00+00:00"}
17th August 2026 14:15:21 IST | destinations_screened | {"ts_utc": "2026-08-17T08:45:21.369644+00:00", "ts_ist": "17th August 2026 14:15:21 IST", "stream": "4h", "type": "destinations_screened", "symbol": "EURCHF", "kept": 0, "dropped_stale": 5, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-17T08:45:00+00:00"}
17th August 2026 14:15:21 IST | destination_available | {"ts_utc": "2026-08-17T08:45:21.487693+00:00", "ts_ist": "17th August 2026 14:15:21 IST", "stream": "4h", "type": "destination_available", "symbol": "EURAUD", "zone_id": "4h-1786910400--1-79afca", "direction": "supply", "lower": 1.63213, "upper": 1.63349, "proximal": 1.63213, "distal": 1.63349, "origin_time": "2026-08-16T20:00:00+00:00", "confirmed_at": "2026-08-17T04:00:00+00:00", "state": "unmitigated"}
17th August 2026 14:15:21 IST | destinations_screened | {"ts_utc": "2026-08-17T08:45:21.614802+00:00", "ts_ist": "17th August 2026 14:15:21 IST", "stream": "4h", "type": "destinations_screened", "symbol": "EURCAD", "kept": 0, "dropped_stale": 5, "dropped_bos_lag": 1, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-17T08:45:00+00:00"}
17th August 2026 14:15:21 IST | destination_available | {"ts_utc": "2026-08-17T08:45:21.726805+00:00", "ts_ist": "17th August 2026 14:15:21 IST", "stream": "4h", "type": "destination_available", "symbol": "EURNZD", "zone_id": "4h-1786910400--1-565f05", "direction": "supply", "lower": 1.962, "upper": 1.96485, "proximal": 1.962, "distal": 1.96485, "origin_time": "2026-08-16T20:00:00+00:00", "confirmed_at": "2026-08-17T04:00:00+00:00", "state": "unmitigated"}
17th August 2026 14:15:21 IST | destinations_screened | {"ts_utc": "2026-08-17T08:45:21.956025+00:00", "ts_ist": "17th August 2026 14:15:21 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPCHF", "kept": 0, "dropped_stale": 6, "dropped_bos_lag": 2, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-17T08:45:00+00:00"}
17th August 2026 14:15:22 IST | destinations_screened | {"ts_utc": "2026-08-17T08:45:22.053162+00:00", "ts_ist": "17th August 2026 14:15:22 IST", "stream": "4h", "type": "destinations_screened", "symbol": "GBPAUD", "kept": 1, "dropped_stale": 6, "dropped_bos_lag": 0, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-17T08:45:00+00:00"}
17th August 2026 14:15:22 IST | destination_available | {"ts_utc": "2026-08-17T08:45:22.053162+00:00", "ts_ist": "17th August 2026 14:15:22 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPAUD", "zone_id": "4h-1786910400--1-6b1796", "direction": "supply", "lower": 1.91037, "upper": 1.91193, "proximal": 1.91037, "distal": 1.91193, "origin_time": "2026-08-16T20:00:00+00:00", "confirmed_at": "2026-08-17T04:00:00+00:00", "state": "unmitigated"}
17th August 2026 14:15:22 IST | destination_available | {"ts_utc": "2026-08-17T08:45:22.247656+00:00", "ts_ist": "17th August 2026 14:15:22 IST", "stream": "4h", "type": "destination_available", "symbol": "GBPNZD", "zone_id": "4h-1786910400--1-df6621", "direction": "supply", "lower": 2.29562, "upper": 2.29974, "proximal": 2.29562, "distal": 2.29974, "origin_time": "2026-08-16T20:00:00+00:00", "confirmed_at": "2026-08-17T08:00:00+00:00", "state": "unmitigated"}
17th August 2026 14:15:22 IST | destinations_screened | {"ts_utc": "2026-08-17T08:45:22.331498+00:00", "ts_ist": "17th August 2026 14:15:22 IST", "stream": "4h", "type": "destinations_screened", "symbol": "AUDJPY", "kept": 1, "dropped_stale": 2, "dropped_bos_lag": 2, "max_age_days": 7.0, "max_bos_lag_bars_4h": 8.0, "reference_time": "2026-08-17T08:45:00+00:00"}
